0.0,0,9,3155
0.0,39,40,41,49,1157,4303,5268
0.0,75,76,80
0.0,94,95,96,100,6413,7971
0.0,113,114,2923,4638
0.0,139,140,532,1649,5714
0.0,140,170,171,6413
0.0,185,186,187,190,1649,5714,7255
5.480638923341991
0.0,248,249,250,1246,1724,9911
0.0,41,280,1157,4303
0.0,287,289,1157
0.0,303,304,1269,1871,4638
0.0,22,38,90,265,309,312,313,1543,3295,5052,6262,8904
0.6931471805599453,323,2886
0.0,96,335,342,3017,3022
0.0,311,2967,6413
0.0,348,3481,3967
0.0,22,50,90,357,358,359,359,1190,1190,1543,4553,4638
0.0,366,367,371,2502,6545
1.0986122886681098,208,397
0.0,41,403,404,406,1157,4303,7683
0.0,6,208,261,262,397,409,3085,6666
0.0,433,435,4356
0.0,439,2552,6094
0.0,457,458,460
0.0,421,477,577,4638
0.0,515,516,524,1157
0.0,145,527,2552
0.0,547,647
0.0,593
0.0,597,3001
0.0,22,304,617,618,619,1871,2204,4638,6841
0.0,42,620,623,2239,4638
0.0,629
0.0,547,634,647,988,1649,5714
0.0,649,650,651,663,1157,4073,5442
0.0,477,577,675,676,679,3636
0.0,41,702,703,1157,4303
0.0,723,724,727,4638
0.0,743,2457,8951
0.0,751,752,3488,4638
0.0,757,762
0.0,771,784,2552
0.0,199,795,796,798
0.0,178,807,1356,2453,4638
0.0,828,5666
0.0,22,22,38,496,745,771,784,837,838,3295,4638,6516
0.0,186,199,200,840,841,842,846,3845,5935,7255
0.0,15,276,868,2488,4638
0.0,15,39,49,2488,4638
0.0,900,901,904,7542,9991
0.0,917,928,2552
0.0,38,304,937,1871,3295,4638
0.0,22,258,938,939,942,1531,4923,7750
0.0,185,186,190,199,7255
0.0,964,3967,6688
0.0,38,913,966,3295,3993,4356
0.0,36,42,477,577,975,2239,2716,5040
0.0,634,988,1649,5714
0.0,1000,1004,5523
0.0,139,532,634,988,1649,5714
0.0,1013,1014,4519
0.0,1021,1022,4356
0.0,1023,1025,7249
0.0,529,1033,1035,6413,8010
0.0,1045,1046,1047,4638,6157
0.0,1051,1056,7847
0.0,1062,1063,4638
0.0,1072,2578,4638
0.0,771,784,6413
0.0,1090,5704
0.0,1099,1109,1724
0.0,1121,1122,1124
0.0,529,1139,1140,6413,8010
0.0,1148,1149,1156,1157
0.0,183,1169,2158,4356,6488
5.480638923341991
0.0,359,1190,3441
5.480638923341991
0.0,1157,1216,1231
0.0,22,258,729,1232,1233,1531,4923
0.0,15,22,655,908,1236,2488,4638,5435
0.0,1244,5353,6413
0.0,977,1249,1251,1262,6413
0.0,706,1252,1253,6584
0.0,178,977,1262,2453,6413
0.0,666,1265,2382,3857,7017
5.480638923341991
0.0,872,1290,2964,10092
0.0,1305,2964,10092
0.0,23,1315,4491
0.0,1333,3455
0.0,1346,1347,4135,5312,6413
0.0,807,1356,4491
0.0,265,638,1372,1373,4638,5247,8904
0.0,477,479,577,2719,5242
0.0,562,638,1372,4638
0.0,1393,1395,7847
0.0,1415,1416,4356
0.0,1417,2250,7847
5.480638923341991
0.0,807,1356,1443,5971,6413
0.0,8437
0.0,1469,4491
0.0,298,1157,1473,1474,8124
0.0,1482,1484,2552
0.0,1491,1494
0.0,1499,4811,6463
0.0,1511,1512,4638
0.0,245,1520
0.0,258,1531,7317
0.0,665,1157,1572,1573,1574
0.0,1587,1588,6413
0.0,1592,1595,4638
0.0,901,1606,1607,1615,3539,7542
0.0,832,1622,1623,4505,5215
0.0,1000,1004,1633,1636
0.0,1645,1653,2452
0.0,218,745,1349,1663
0.0,6010
0.6931471805599453,761,6398
5.480638923341991
0.0,1711,1712,1724
0.0,1726,1727,2343,3495
0.0,1737,1738
0.0,568,1157,1742,1743,2851
5.480638923341991
0.0,22,90,1543,1784,1786,1787,1788,7190,8783
5.480638923341991
0.0,1805,1806,1807,1809,2185,7013,9223
